 Consensus.lineage	Kingdom	Phylum	Class	Order	Family	Genus	Taxonomy	Kingdom_r	Phylum_r	Class_r	Order_r	Family_r	Genus_r	Taxonomy_r	OTU_r	OTU
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__WCHD3-02;g__WCHD3-02FA	Archaea	Euryarchaeota	Thermoplasmata	E2	WCHD3-02	WCHD3-02FA	Euryarchaeota	0.483766943216324	0.633629620075226	0.472662478685379	0.472662478685379	0	0	0.633629620075226	0	otu_2788
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__WCHD3-02;g__WCHD3-02FA	Archaea	Euryarchaeota	Thermoplasmata	E2	WCHD3-02	WCHD3-02FA	Euryarchaeota	0.483766943216324	0.633629620075226	0.472662478685379	0.472662478685379	0	0	0.633629620075226	0.612091422080994	otu_3580
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__WCHD3-02;g__WCHD3-02FA	Archaea	Euryarchaeota	Thermoplasmata	E2	WCHD3-02	WCHD3-02FA	Euryarchaeota	0.483766943216324	0.633629620075226	0.472662478685379	0.472662478685379	0	0	0.633629620075226	0	otu_6124
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__WCHD3-02;g__WCHD3-02FA	Archaea	Euryarchaeota	Thermoplasmata	E2	WCHD3-02	WCHD3-02FA	Euryarchaeota	0.483766943216324	0.633629620075226	0.472662478685379	0.472662478685379	0	0	0.633629620075226	0.31612092256546	otu_2250
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__WCHD3-02;g__WCHD3-02FA	Archaea	Euryarchaeota	Thermoplasmata	E2	WCHD3-02	WCHD3-02FA	Euryarchaeota	0.483766943216324	0.633629620075226	0.472662478685379	0.472662478685379	0	0	0.633629620075226	0.473074167966843	otu_1489
k__Archaea;p__HydGC-84-221A;c__HydGC-84-221APH;o__HydGC-84-221APH;f__HydGC-84-221APH;g__HydGC-84-221APH	Archaea	HydGC-84-221A	HydGC-84-221APH	HydGC-84-221APH	HydGC-84-221APH	HydGC-84-221APH	HydGC-84-221A	0.483766943216324	0	0	0	0	0	0	-0.695621073246002	otu_3229
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	0	otu_3971
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	0	otu_5128
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	0	otu_5275
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	0	otu_5455
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	0	otu_5525
k__Bacteria;p__ABY1_OD1;c__ABY1_OD1PH;o__ABY1_OD1PH;f__ABY1_OD1PH;g__ABY1_OD1PH	Bacteria	ABY1_OD1	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1PH	ABY1_OD1	-0.483766943216324	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.265230506658554	-0.373804897069931	otu_2855
k__Bacteria;p__AC1;c__SHA-114;o__SHA-114CL;f__SHA-114CL;g__SHA-114CL	Bacteria	AC1	SHA-114	SHA-114CL	SHA-114CL	SHA-114CL	AC1	-0.483766943216324	0	0	0	0	0	0	-0.404598534107208	otu_1635
k__Bacteria;p__AC1;c__SHA-114;o__SHA-114CL;f__SHA-114CL;g__SHA-114CL	Bacteria	AC1	SHA-114	SHA-114CL	SHA-114CL	SHA-114CL	AC1	-0.483766943216324	0	0	0	0	0	0	0	otu_2658
k__Bacteria;p__Acidobacteria	Bacteria	Acidobacteria	AcidobacteriaPH	AcidobacteriaPH	AcidobacteriaPH	AcidobacteriaPH	Acidobacteria	-0.483766943216324	-0.487115412950516	-0.266024768352509	-0.266024768352509	-0.266024768352509	-0.266024768352509	-0.487115412950516	0	otu_6242
k__Bacteria;p__Acidobacteria	Bacteria	Acidobacteria	AcidobacteriaPH	AcidobacteriaPH	AcidobacteriaPH	AcidobacteriaPH	Acidobacteria	-0.483766943216324	-0.487115412950516	-0.266024768352509	-0.266024768352509	-0.266024768352509	-0.266024768352509	-0.487115412950516	0	otu_6292
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__Acidobacteriaceae;g__AcidobacteriaceaeFA	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	AcidobacteriaceaeFA	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_1888
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__Acidobacteriaceae;g__AcidobacteriaceaeFA	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	AcidobacteriaceaeFA	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.277940660715103	otu_1333
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__Acidobacteriaceae;g__AcidobacteriaceaeFA	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	AcidobacteriaceaeFA	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_3907
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__Acidobacteriaceae;g__AcidobacteriaceaeFA	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	AcidobacteriaceaeFA	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.376240640878677	otu_2436
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.494387775659561	otu_2330
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5036
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.340416431427002	otu_4414
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.571691274642944	otu_5936
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5783
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5194
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_4720
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_2910
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.259033739566803	otu_6076
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.582846701145172	otu_5056
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.622365236282349	otu_517
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.550650119781494	otu_6129
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.492340475320816	otu_1796
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.538014709949493	otu_3427
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_2126
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.374339818954468	otu_1929
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.300735920667648	otu_4220
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_2791
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.575535416603088	otu_5276
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.259398072957993	otu_3577
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.566201984882355	otu_113
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_2376
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_1501
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5674
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.327438533306122	otu_1107
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.558319568634033	otu_3287
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.468025863170624	otu_3922
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.293511480093002	otu_2344
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5802
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.25950014591217	otu_4124
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.475447475910187	otu_3752
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.495667815208435	otu_3339
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5833
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.489603370428085	otu_3382
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_1942
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_392
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_4321
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_362
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5458
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.449726819992065	otu_4962
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_5568
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_2996
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.319707721471786	otu_5818
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.499485492706299	otu_2189
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.560837090015411	otu_4268
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.387501150369644	otu_3761
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.338803589344025	otu_1576
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.653332352638245	otu_2087
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_4838
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.316531777381897	otu_918
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0	otu_3516
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	-0.482824444770813	otu_4215
k__Bacteria;p__Acidobacteria;c__Acidobacteria (class);o__Acidobacteriales;f__AcidobacterialesOR;g__AcidobacterialesOR	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	AcidobacterialesOR	AcidobacterialesOR	Acidobacteria	-0.483766943216324	-0.487115412950516	0	0	0	0	-0.487115412950516	0.309244394302368	otu_2518
