"OTU"	"Sandmound_TuleA_D1"	"Sandmound_TuleA_D2"	"Sandmound_TuleB_D1"	"Sandmound_TuleB_D2"	"Sandmound_TuleC_D1"	"Sandmound_TuleC_D2"	"Sandmound_CattailA_D1"	"Sandmound_CattailA_D2"	"Sandmound_ThreeSqA_D1"	"Sandmound_ThreeSqA_D2"	"Sandmound_ThreeSqB_D1"	"Sandmound_ThreeSqB_D2"	"Sandmound_ThreeSqC_D1"	"Sandmound_ThreeSqC_D2"	"WestPond_TuleA_D1"	"WestPond_TuleA_D2"	"WestPond_TuleB_D1"	"WestPond_TuleB_D2"	"WestPond_TuleC_D1"	"WestPond_TuleC_D2"	"WestPond_CattailA_D1"	"WestPond_CattailA_D2"	"WestPond_CattailB_D1"	"WestPond_CattailB_D2"	"WestPond_CattailC_D1"	"WestPond_CattailC_D2"	"MayberryNE_TuleA_D1"	"MayberryNE_TuleA_D2"	"MayberryNE_TuleB_D1"	"MayberryNE_TuleB_D2"	"MayberryNE_TuleC_D1"	"MayberryNE_TuleC_D2"	"MayberryNE_CattailA_D1"	"MayberryNE_CattailA_D2"	"MayberryNE_CattailB_D1"	"MayberryNE_CattailB_D2"	"MayberryNE_CattailC_D1"	"MayberryNE_CattailC_D2"	"MayberrySE_TuleA_D1"	"MayberrySE_TuleA_D2"	"MayberrySE_TuleB_D1"	"MayberrySE_TuleB_D2"	"MayberrySE_TuleC_D1"	"MayberrySE_TuleC_D2"	"MayberrySE_CattailA_D1"	"MayberrySE_CattailA_D2"	"MayberrySE_CattailB_D1"	"MayberrySE_CattailB_D2"	"MayberrySE_CattailC_D1"	"MayberrySE_CattailC_D2"	"MayberryNW_TuleA_D1"	"MayberryNW_TuleA_D2"	"MayberryNW_TuleB_D1"	"MayberryNW_TuleB_D2"	"MayberryNW_TuleC_D1"	"MayberryNW_TuleC_D2"	"MayberryNW_CattailA_D1"	"MayberryNW_CattailA_D2"	"MayberryNW_CattailB_D1"	"MayberryNW_CattailB_D2"	"MayberryNW_CattailC_D1"	"MayberryNW_CattailC_D2"	"Browns_TuleA_D2"	"Browns_TuleB_D1"	"Browns_TuleB_D2"	"Browns_TuleC_D1"	"Browns_TuleC_D2"	"Browns_ThreeSqA_D1"	"Browns_ThreeSqA_D2"	"Browns_ThreeSqB_D1"	"Browns_ThreeSqB_D2"	"Browns_ThreeSqC_D1"	"Browns_ThreeSqC_D2"	"RushSE_TuleA_D1"	"RushSE_TuleA_D2"	"RushSE_TuleB_D1"	"RushSE_TuleB_D2"	"RushSE_TuleC_D1"	"RushSE_TuleC_D2"	"RushSE_CattailNLA_D1"	"RushSE_CattailNLA_D2"	"RushSE_CattailNLB_D1"	"RushSE_CattailNLB_D2"	"RushSE_CattailNLC_D1"	"RushSE_CattailNLC_D2"	"RushMan_CattailNLA_D1"	"RushMan_CattailNLA_D2"	"RushMan_CattailNLB_D1"	"RushMan_CattailNLB_D2"	"RushMan_CattailNLC_D1"	"RushMan_CattailNLC_D2"	"RushMan_ThreeSqA_D1"	"RushMan_ThreeSqA_D2"	"RushMan_ThreeSqB_D2"	"RushMan_ThreeSqC_D1"	"RushMan_ThreeSqC_D2"	"RushOxbow_ThreeSqA_D1"	"RushOxbow_ThreeSqA_D2"	"RushOxbow_ThreeSqB_D1"	"RushOxbow_ThreeSqB_D2"	"RushOxbow_ThreeSqC_D1"	"RushOxbow_ThreeSqC_D2"	"Joice_CattailNLA_D1"	"Joice_CattailNLA_D2"	"Joice_CattailNLB_D1"	"Joice_CattailNLB_D2"	"Joice_CattailNLC_D1"	"Joice_CattailNLC_D2"	"Joice_ThreeSqA_D1"	"Joice_ThreeSqA_D2"	"Joice_ThreeSqB_D1"	"Joice_ThreeSqB_D2"	"Joice_ThreeSqC_D1"	"Joice_ThreeSqC_D2"	"Goodyear_PhragA_D1"	"Goodyear_PhragA_D2"	"Goodyear_PhragB_D1"	"Goodyear_PhragB_D2"	"Goodyear_PhragC_D1"	"Goodyear_PhragC_D2"	"White_CordA_D1"	"White_CordA_D2"	"White_CordB_D1"	"White_CordB_D2"	"White_CordC_D1"	"White_CordC_D2"	"White_ThreeSqA_D1"	"White_ThreeSqA_D2"	"White_ThreeSqB_D1"	"White_ThreeSqB_D2"	"White_ThreeSqC_D1"	"White_ThreeSqC_D2"	"Tolay_CordA_D1"	"Tolay_CordA_D2"	"Tolay_CordB_D1"	"Tolay_CordB_D2"	"Tolay_CordC_D1"	"Tolay_CordC_D2"	"China_Bullhead_CordA_D1"	"China_Bullhead_CordA_D2"	"China_Bullhead_CordB_D1"	"China_Bullhead_CordB_D2"	"China_Bullhead_CordC_D1"	"China_Bullhead_CordC_D2"	"China_Galinas_CordA_D1"	"China_Galinas_CordA_D2"	"China_Galinas_CordB_D1"	"China_Galinas_CordB_D2"	"China_Galinas_CordC_D1"	"China_Galinas_CordC_D2"	"China_Galinas_PWA_D1"	"China_Galinas_PWA_D2"	"China_Galinas_PWB_D1"	"China_Galinas_PWB_D2"	"China_Galinas_PWC_D1"	"China_Galinas_PWC_D2"	"Muzzi_CordA_D1"	"Muzzi_CordA_D2"	"Muzzi_CordB_D1"	"Muzzi_CordB_D2"	"Muzzi_CordC_D1"	"Muzzi_CordC_D2"	"Muzzi_PWA_D1"	"Muzzi_PWA_D2"	"Muzzi_PWB_D1"	"Muzzi_PWB_D2"	"Muzzi_PWC_D1"	"Muzzi_PWC_D2"	"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"otu_5223"	"otu_5223"	16	3	0	2	3	16	7	1	14	7	10	6	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	1	1	0	2	0	0	0	0	0	0	2	0	1	0	1	0	15	2	18	1	22	3	29	2	24	3	2	0	3	1	5	0	2	0	1	1	1	0	0	0	1	0	0	0	90	31	2	58	17	21	7	16	51	42	23	1	0	6	0	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"SC-I-84"	"SC-I-84FA"
"otu_5224"	"otu_5224"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	92	10	59	27	65	9	39	15	81	3	38	45	27	39	4	10	13	2	8	8	1	19	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__RBG-16-58-14"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"RBG-16-58-14"
"otu_5225"	"otu_5225"	1	8	0	1	0	3	7	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	4	7	4	32	3	41	4	21	2	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	7	7	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	21	40	10	23	23	0	8	5	24	1	6	2	28	1	2	4	33	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"GammaproteobacteriaCL"	"GammaproteobacteriaCL"	"GammaproteobacteriaCL"
"otu_5226"	"otu_5226"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3	4	7	9	20	21	37	17	28	18	47	9	94	43	62	4	3	6	2	6	0	4	5	2	13	4	16	0	1	0	0	0	3	17	29	11	22	0	38	2	4	1	0	3	13	"k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta"
"otu_5227"	"otu_5227"	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	3	4	4	3	0	13	1	20	1	6	17	29	27	39	22	35	13	10	36	4	20	25	2	5	3	13	12	42	0	0	0	0	0	0	2	79	9	76	2	36	0	0	1	0	0	1	"k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup 17;f__;g__"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 17"	"Subgroup 17OR"	"Subgroup 17OR"
"otu_5228"	"otu_5228"	1	3	0	0	0	6	5	2	0	0	0	0	0	0	0	2	2	27	0	2	0	3	2	1	0	0	56	2	93	19	20	7	1	0	0	0	0	1	0	3	0	0	1	0	8	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	32	0	15	2	51	2	27	0	20	4	22	15	59	16	31	3	34	0	2	1	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__B122;g__"	"Bacteria"	"Fibrobacterota"	"Fibrobacteria"	"Fibrobacterales"	"B122"	"B122FA"
"otu_5229"	"otu_5229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	3	1	5	0	1	2	1	3	23	2	8	4	7	2	1	0	3	4	1	0	0	0	0	0	40	15	3	14	11	1	8	10	24	26	52	0	0	1	1	7	2	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	36	6	27	16	7	2	1	2	2	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	3	68	3	15	0	47	29	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"SBR1031OR"	"SBR1031OR"
"otu_523"	"otu_523"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	29	3	10	4	29	292	797	424	448	447	364	147	182	90	526	177	808	85	266	165	473	85	313	8	100	23	83	151	106	6	76	17	82	44	146	6	0	3	2	2	2	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	0	2	4	0	1	1	3	2	9	0	2	3	5	6	0	2	3	3	0	0	0	0	0	0	0	1	0	1	0	0	3	1	10	0	6	0	1	1	0	0	0	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14FA"
"otu_5230"	"otu_5230"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	6	2	16	0	1	3	0	1	0	0	1	0	3	1	4	0	0	2	1	0	0	0	0	0	1	1	2	2	2	2	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	1	2	2	1	7	0	4	3	7	1	1	3	0	21	0	1	0	0	3	0	1	1	0	1	1	0	1	0	3	2	5	2	1	0	5	3	0	7	5	11	2	295	4	14	6	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	36	3	25	4	32	18	1	0	1	0	9	1	0	2	0	0	0	0	"k__Bacteria;p__;c__;o__;f__;g__"	"Bacteria"	""	"PH"	"PH"	"PH"	"PH"
"otu_5231"	"otu_5231"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	54	0	21	0	8	2	50	3	7	7	54	2	42	4	21	2	49	1	44	0	3	0	2	0	52	2	11	42	28	2	37	1	0	10	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	1	0	1	1	2	0	2	0	2	0	0	0	1	4	5	3	16	1	0	0	2	0	0	0	0	0	0	0	3	0	9	0	3	0	3	0	0	1	"k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Planctomicrobium"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Rubinisphaeraceae"	"Planctomicrobium"
"otu_5232"	"otu_5232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	11	2	12	1	13	10	49	5	53	1	53	4	15	1	2	1	4	0	17	15	7	13	6	1	17	8	0	2	6	4	2	10	7	9	9	16	2	21	6	5	6	3	0	12	1	6	1	1	1	0	1	1	2	40	8	30	7	37	12	8	2	2	6	6	3	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	1	0	1	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudohongiellaceae"	"Pseudohongiella"
"otu_5233"	"otu_5233"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	7	6	4	15	3	6	6	3	4	1	3	47	4	43	61	35	59	11	3	4	0	0	1	6	0	0	0	2	0	3	1	2	2	6	2	5	3	5	0	3	0	24	7	7	7	2	0	0	2	0	2	0	1	0	4	0	2	0	3	4	4	3	4	5	2	0	0	0	0	2	4	0	3	0	8	0	13	10	2	14	9	0	1	9	0	1	1	3	1	14	0	5	1	14	2	28	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"
"otu_5234"	"otu_5234"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	1	1	1	1	4	9	2	5	13	5	0	1	0	2	1	15	4	5	11	48	3	2	3	1	1	7	17	134	9	2	13	6	7	2	1	3	0	0	0	0	0	0	0	1	2	3	149	1	15	0	4	6	3	6	8	10	1	2	1	2	9	2	5	2	7	2	8	1	3	2	2	5	1	5	4	3	0	0	2	2	4	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	"RBG-13-54-9OR"	"RBG-13-54-9OR"
"otu_5235"	"otu_5235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	4	79	28	23	0	101	1	21	12	229	1	93	2	9	0	0	1	12	"k__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__;f__;g__"	"Bacteria"	"Nitrospirota"	"Thermodesulfovibrionia"	"ThermodesulfovibrioniaCL"	"ThermodesulfovibrioniaCL"	"ThermodesulfovibrioniaCL"
"otu_5236"	"otu_5236"	39	10	0	4	25	16	25	24	22	5	20	18	55	11	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	41	60	11	24	17	38	16	42	22	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"GemmatimonadaceaeFA"
"otu_5237"	"otu_5237"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	8	0	6	8	1	6	4	5	1	8	2	5	0	6	4	4	5	4	11	1	5	7	0	2	6	8	0	10	1	14	0	3	0	2	9	6	4	1	3	3	4	1	0	6	11	8	24	7	14	6	3	2	13	8	12	7	25	13	7	8	13	8	13	4	7	3	7	7	44	9	40	21	19	8	0	0	1	0	1	0	12	3	13	7	10	3	1	0	6	0	1	0	"k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup 23"	"Bacteria"	"Acidobacteriota"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup 23"
"otu_5238"	"otu_5238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	4	7	14	11	8	1	4	2	0	3	0	0	3	3	0	0	0	5	0	1	2	0	0	4	5	2	3	4	6	9	5	7	4	6	2	0	1	0	2	0	0	0	0	0	0	0	3	7	7	7	0	5	4	9	1	2	8	6	4	4	8	3	1	8	14	2	14	11	12	3	9	8	3	10	12	12	16	16	22	15	8	15	46	22	16	30	9	6	2	3	3	5	10	1	0	0	1	0	0	1	1	3	4	0	15	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	1	2	2	3	3	1	0	3	3	5	0	3	0	1	0	1	1	"k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"PhycisphaeraceaeFA"
"otu_5239"	"otu_5239"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	2	4	15	4	21	9	9	18	34	9	5	14	5	49	5	5	2	38	5	3	4	5	7	8	13	2	12	11	13	6	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41	50	47	32	45	2	0	1	0	0	7	0	3	0	0	0	7	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"
"otu_524"	"otu_524"	1	0	1	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	2	0	1	2	1	89	5	16	9	1	1	35	1	9	12	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	1	0	2	0	2	0	0	16	13	30	4	16	14	27	11	17	6	21	10	8	0	3	0	4	0	32	64	8	20	27	1	33	71	18	32	29	23	0	50	13	58	11	16	2	30	15	4	2	19	3	23	8	12	3	43	34	32	43	49	39	87	25	146	33	133	51	434	284	389	231	254	201	283	100	218	48	125	180	110	65	145	47	52	100	40	156	87	53	2	72	93	83	52	183	27	82	148	255	170	7	200	373	"k__Bacteria;p__Gemmatimonadota;c__BD2-11 terrestrial group;o__;f__;g__"	"Bacteria"	"Gemmatimonadota"	"BD2-11 terrestrial group"	"BD2-11 terrestrial groupCL"	"BD2-11 terrestrial groupCL"	"BD2-11 terrestrial groupCL"
"otu_5240"	"otu_5240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	6	0	1	0	1	0	0	0	0	1	0	0	0	5	0	0	0	1	0	2	2	7	4	0	6	3	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	17	0	63	0	2	1	0	1	1	1	1	0	0	0	0	0	8	29	11	19	10	26	14	42	5	14	27	18	10	1	29	4	10	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	5	28	20	60	23	0	1	7	6	19	7	2	5	1	0	2	8	"k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Sediminispirochaeta"
"otu_5241"	"otu_5241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	98	1	82	17	69	2	8	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	13	5	17	2	10	1	43	3	42	4	39	0	5	1	2	0	1	0	7	3	2	14	10	0	9	10	0	6	6	2	0	9	7	11	4	2	4	40	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"BacteroidiaCL"	"BacteroidiaCL"	"BacteroidiaCL"
"otu_5242"	"otu_5242"	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	35	49	44	37	49	0	0	3	1	4	2	0	2	1	2	6	3	21	34	22	11	20	15	40	4	24	41	26	29	0	0	0	0	0	1	58	0	3	0	2	1	1	0	0	0	0	0	"k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__4572-13;g__"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"4572-13"	"4572-13FA"
"otu_5243"	"otu_5243"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	1	0	4	0	1	0	3	3	2	5	0	1	0	4	1	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	0	2	0	2	3	13	1	1	1	24	88	46	62	51	165	9	5	8	5	3	1	0	2	0	1	2	0	0	2	1	0	2	0	1	0	2	16	1	15	1	0	4	0	2	0	37	0	0	0	1	0	0	0	0	0	0	0	"k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	"DesulfosarcinaceaeFA"
